id,status_pred,prob
43509,1,0.7992
43510,0,0.0664
43511,0,0.4013
43512,0,0.3633
43513,0,0.0035
43514,1,0.6534
43515,1,0.8667
43516,1,0.8459
43517,1,0.8532
43518,1,0.7158
43519,1,0.5265
43520,0,0.3245
43521,0,0.4285
43522,0,0.0007
43523,0,0.0353
43524,1,0.8101
43525,1,0.9002
43526,1,0.6423
43527,1,0.6753
43528,0,0.2346
43529,0,0.222
43530,0,0.1299
43531,1,0.9014
43532,0,0.0075
43533,1,0.5476
43534,1,0.5002
43535,0,0.4037
43536,0,0.0521
43537,1,0.9496
43538,1,0.6034
43539,0,0.2794
43540,1,0.7079
43541,0,0.1223
43542,0,0.0608
43543,0,0.033
43544,0,0.0143
43545,0,0.3932
43546,0,0.3329
43547,1,0.9475
43548,0,0.2644
43549,1,0.5136
43550,0,0.0544
43551,0,0.159
43552,1,0.6529
43553,0,0.2988
43554,0,0.4798
43555,1,0.9466
43556,1,0.9554
43557,0,0.0449
43558,1,0.5271
43559,0,0.031
43560,0,0.1199
43561,0,0.3891
43562,0,0.2833
43563,0,0.3655
43564,0,0.0012
43565,0,0.0055
43566,1,0.9601
43567,0,0.0548
43568,1,0.8574
43569,1,0.5393
43570,0,0.0603
43571,0,0.2631
43572,0,0.0008
43573,0,0.1141
43574,0,0.2501
43575,1,0.8102
43576,0,0.441
43577,0,0.0609
43578,1,0.7533
43579,0,0.0115
43580,0,0.0726
43581,1,0.985
43582,1,0.9461
43583,0,0.3659
43584,1,0.9388
43585,1,0.7955
43586,0,0.4846
43587,0,0.3758
43588,0,0.4089
43589,1,0.5222
43590,0,0.2888
43591,0,0.2625
43592,0,0.1149
43593,0,0.3551
43594,0,0.1261
43595,1,0.9138
43596,0,0.4313
43597,0,0.3402
43598,0,0.1444
43599,1,0.9342
43600,1,0.806
43601,0,0.3644
43602,0,0.1095
43603,1,0.9303
43604,1,0.8045
43605,0,0.155
43606,0,0.4095
43607,0,0.1215
43608,1,0.5696
43609,0,0.0623
43610,1,0.7346
43611,1,0.8259
43612,1,0.9389
43613,1,0.8203
43614,1,0.7268
43615,1,0.7538
43616,0,0.0544
43617,0,0.0288
43618,0,0.1255
43619,1,0.7035
43620,0,0.1019
43621,0,0.2156
43622,1,0.5795
43623,1,0.8914
43624,0,0.0599
43625,0,0.0012
43626,1,0.9838
43627,1,0.9483
43628,0,0.078
43629,0,0.1921
43630,0,0.1838
43631,1,0.5785
43632,0,0.2505
43633,1,0.7793
43634,1,0.8272
43635,0,0.1837
43636,1,0.9084
43637,0,0.002
43638,0,0.0283
43639,0,0.2425
43640,0,0.2849
43641,0,0.0002
43642,0,0.1681
43643,0,0.0017
43644,1,0.9011
43645,0,0.0772
43646,0,0.0905
43647,0,0.0449
43648,0,0.2647
43649,1,0.7517
43650,0,0.0058
43651,0,0.1914
43652,1,0.9216
43653,1,0.6331
43654,1,0.8769
43655,1,0.7609
43656,0,0.0102
43657,0,0.0003
43658,0,0.2359
43659,0,0.2806
43660,0,0.0029
43661,1,0.7884
43662,1,0.507
43663,0,0.4009
43664,1,0.7536
43665,0,0.3246
43666,0,0.0059
43667,1,0.8378
43668,0,0.0158
43669,0,0.0804
43670,1,0.5206
43671,0,0.1541
43672,1,0.8125
43673,0,0.1439
43674,0,0.0945
43675,0,0.1101
43676,0,0.0095
43677,0,0.064
43678,0,0.3558
43679,0,0.1327
43680,1,0.8149
43681,0,0.2261
43682,0,0.0447
43683,1,0.6766
43684,0,0.0726
43685,0,0.3421
43686,0,0.0495
43687,0,0.0071
43688,0,0.0471
43689,0,0.3817
43690,0,0.1327
43691,0,0.2486
43692,0,0.0026
43693,1,0.9116
43694,0,0.0772
43695,0,0.0006
43696,1,0.7594
43697,1,0.9153
43698,0,0.0007
43699,0,0.3103
43700,0,0.2495
43701,0,0.293
43702,0,0.0999
43703,0,0.1817
43704,0,0.064
43705,0,0.1657
43706,0,0.3264
43707,0,0.0
43708,1,0.6399
43709,0,0.12
43710,0,0.2905
43711,1,0.7841
43712,0,0.0633
43713,0,0.2179
43714,1,0.6943
43715,0,0.3202
43716,0,0.3521
43717,1,0.7751
43718,0,0.0461
43719,0,0.201
43720,0,0.3702
43721,1,0.8965
43722,1,0.8771
43723,0,0.0378
43724,0,0.2504
43725,0,0.1652
43726,1,0.7046
43727,0,0.3981
43728,0,0.0767
43729,0,0.1003
43730,0,0.0365
43731,0,0.1285
43732,1,0.8184
43733,0,0.2416
43734,0,0.0517
43735,0,0.2888
43736,0,0.0627
43737,1,0.8081
43738,0,0.1217
43739,0,0.1293
43740,0,0.0652
43741,1,0.9006
43742,0,0.2866
43743,1,0.8118
43744,0,0.349
43745,0,0.0812
43746,0,0.0389
43747,0,0.1841
43748,1,0.7131
43749,0,0.0253
43750,0,0.3683
43751,0,0.0395
43752,1,0.7339
43753,0,0.1977
43754,0,0.1362
43755,0,0.0804
43756,1,0.5739
43757,0,0.1122
43758,0,0.2562
43759,0,0.1808
43760,1,0.7011
43761,0,0.0452
43762,0,0.1179
43763,0,0.0026
43764,0,0.0773
43765,1,0.9549
43766,0,0.0392
43767,1,0.6241
43768,1,0.8918
43769,1,0.9182
43770,0,0.0017
43771,1,0.8396
43772,0,0.0437
43773,0,0.4659
43774,0,0.007
43775,1,0.5023
43776,1,0.9017
43777,0,0.0018
43778,0,0.0412
43779,1,0.6636
43780,0,0.0406
43781,1,0.9819
43782,0,0.0668
43783,0,0.3498
43784,1,0.7169
43785,0,0.0233
43786,1,0.7521
43787,0,0.3322
43788,1,0.7821
43789,0,0.1688
43790,0,0.2065
43791,1,0.5849
43792,0,0.1315
43793,1,0.7046
43794,1,0.9256
43795,0,0.1769
43796,0,0.248
43797,0,0.3696
43798,0,0.1093
43799,1,0.9811
43800,1,0.7734
43801,1,0.5268
43802,0,0.1484
43803,1,0.7139
43804,0,0.0575
43805,1,0.9626
43806,1,0.732
43807,1,0.801
43808,1,0.7216
43809,0,0.1329
43810,1,0.9713
43811,0,0.4917
43812,0,0.1868
43813,0,0.1237
43814,1,0.7389
43815,1,0.6687
43816,1,0.8841
43817,1,0.6684
43818,1,0.9036
43819,0,0.2569
43820,1,0.7562
43821,0,0.3604
43822,0,0.3217
43823,0,0.1505
43824,1,0.5141
43825,0,0.0777
43826,0,0.041
43827,0,0.3062
43828,0,0.3616
43829,1,0.7992
43830,1,0.9027
43831,1,0.5567
43832,0,0.1305
43833,0,0.0084
43834,0,0.099
43835,0,0.4656
43836,1,0.6006
43837,1,0.66
43838,1,0.9193
43839,0,0.0681
43840,0,0.1962
43841,0,0.0363
43842,0,0.1306
43843,0,0.2138
43844,0,0.0653
43845,1,0.8697
43846,1,0.5682
43847,0,0.1746
43848,1,0.7464
43849,1,0.9144
43850,0,0.0062
43851,0,0.3366
43852,0,0.1234
43853,0,0.0691
43854,1,0.9657
43855,1,0.9695
43856,1,0.716
43857,0,0.4073
43858,0,0.3273
43859,0,0.1677
43860,1,0.6111
43861,0,0.0456
43862,1,0.9642
43863,1,0.7879
43864,0,0.2281
43865,0,0.1865
43866,0,0.2004
43867,0,0.0004
43868,0,0.0672
43869,0,0.0007
43870,1,0.8825
43871,1,0.5467
43872,0,0.0138
43873,1,0.8524
43874,1,0.9881
43875,0,0.2768
43876,0,0.047
43877,0,0.1414
43878,1,0.9588
43879,0,0.1234
43880,1,0.8487
43881,0,0.0454
43882,0,0.0187
43883,0,0.084
43884,0,0.4698
43885,0,0.4813
43886,0,0.0929
43887,1,0.9392
43888,1,0.9361
43889,0,0.0703
43890,1,0.7575
43891,0,0.4517
43892,0,0.1809
43893,0,0.0444
43894,0,0.028
43895,1,0.9503
43896,1,0.8903
43897,0,0.0086
43898,1,0.6426
43899,0,0.0018
43900,0,0.0833
43901,0,0.2665
43902,1,0.77
43903,1,0.8459
43904,0,0.001
43905,1,0.8334
43906,1,0.9542
43907,0,0.1962
43908,0,0.2775
43909,0,0.0065
43910,1,0.7966
43911,0,0.2884
43912,1,0.9693
43913,0,0.1175
43914,0,0.4209
43915,0,0.0916
43916,0,0.2574
43917,1,0.967
43918,0,0.238
43919,1,0.8732
43920,1,0.7841
43921,1,0.6379
43922,1,0.8083
43923,0,0.2445
43924,0,0.4628
43925,0,0.1352
43926,0,0.2762
43927,0,0.2331
43928,1,0.9287
43929,1,0.6368
43930,0,0.3078
43931,1,0.9613
43932,0,0.0977
43933,0,0.2364
43934,0,0.0047
43935,1,0.6866
43936,1,0.8249
43937,0,0.1862
43938,1,0.5092
43939,0,0.2718
43940,1,0.7565
43941,1,0.974
43942,0,0.1534
43943,0,0.082
43944,0,0.0011
43945,1,0.7477
43946,0,0.0142
43947,1,0.7161
43948,1,0.864
43949,0,0.3168
43950,1,0.9417
43951,0,0.3113
43952,1,0.6701
43953,0,0.0417
43954,0,0.0575
43955,0,0.0344
43956,1,0.8253
43957,0,0.0015
43958,0,0.0244
43959,0,0.1544
43960,0,0.0163
43961,0,0.2736
43962,0,0.4472
43963,0,0.0043
43964,0,0.1265
43965,1,0.987
43966,1,0.5648
43967,1,0.7693
43968,0,0.3921
43969,0,0.1894
43970,0,0.0803
43971,0,0.1561
43972,1,0.8273
43973,0,0.0227
43974,0,0.0088
43975,1,0.9331
43976,0,0.2333
43977,1,0.8358
43978,1,0.5942
43979,1,0.8137
43980,1,0.8297
43981,0,0.3216
43982,0,0.3173
43983,1,0.9299
43984,1,0.9599
43985,1,0.8665
43986,0,0.0767
43987,1,0.7185
43988,0,0.137
43989,0,0.0105
43990,1,0.8746
43991,0,0.036
43992,0,0.3923
43993,0,0.0591
43994,0,0.0521
43995,0,0.2762
43996,0,0.0707
43997,0,0.0003
43998,0,0.0337
43999,0,0.191
44000,1,0.7336
44001,0,0.0635
44002,0,0.1059
44003,0,0.0702
44004,1,0.8934
44005,1,0.7618
44006,0,0.0383
44007,0,0.0453
44008,0,0.0077
44009,0,0.0467
44010,0,0.1557
44011,0,0.0099
44012,1,0.5264
44013,1,0.5835
44014,1,0.7197
44015,1,0.8996
44016,0,0.1708
44017,1,0.9033
44018,1,0.6083
44019,1,0.9132
44020,1,0.9105
44021,1,0.8506
44022,0,0.0032
44023,1,0.941
44024,0,0.2554
44025,0,0.0254
44026,0,0.2565
44027,0,0.148
44028,0,0.0005
44029,0,0.0544
44030,0,0.0158
44031,1,0.97
44032,0,0.1318
44033,0,0.0418
44034,1,0.5841
44035,1,0.9883
44036,0,0.3878
44037,1,0.9591
44038,0,0.0226
44039,0,0.0727
44040,0,0.2636
44041,0,0.0229
44042,1,0.605
44043,0,0.2982
44044,0,0.089
44045,0,0.0667
44046,1,0.7722
44047,0,0.327
44048,1,0.5648
44049,1,0.6465
44050,0,0.0537
44051,0,0.031
44052,0,0.2631
44053,1,0.802
44054,0,0.0329
44055,0,0.2215
44056,0,0.2876
44057,1,0.8656
44058,1,0.9247
44059,0,0.0131
44060,0,0.2903
44061,0,0.0522
44062,0,0.1513
44063,1,0.8499
44064,1,0.6121
44065,0,0.002
44066,0,0.1871
44067,0,0.0837
44068,0,0.1071
44069,1,0.9775
44070,0,0.1679
44071,0,0.1266
44072,1,0.7081
44073,0,0.2761
44074,0,0.416
44075,0,0.2265
44076,0,0.0577
44077,1,0.618
44078,0,0.0012
44079,1,0.989
44080,0,0.0452
44081,1,0.7424
44082,0,0.0739
44083,1,0.8255
44084,1,0.9473
44085,0,0.2147
44086,1,0.6678
44087,0,0.0053
44088,1,0.8233
44089,0,0.4999
44090,1,0.7508
44091,1,0.5521
44092,0,0.028
44093,0,0.1745
44094,1,0.8788
44095,1,0.8695
44096,0,0.0163
44097,1,0.6388
44098,1,0.9021
44099,0,0.0039
44100,1,0.6049
44101,1,0.8634
44102,1,0.7772
44103,0,0.3008
44104,0,0.093
44105,1,0.8051
44106,1,0.6109
44107,0,0.0804
44108,1,0.7479
44109,0,0.0712
44110,1,0.5231
44111,1,0.5232
44112,1,0.5494
44113,0,0.0395
44114,1,0.9862
44115,0,0.1365
44116,0,0.2755
44117,1,0.8402
44118,0,0.4367
44119,1,0.7631
44120,0,0.0108
44121,0,0.4162
44122,1,0.633
44123,1,0.9005
44124,0,0.3307
44125,0,0.0651
44126,1,0.858
44127,0,0.001
44128,0,0.109
44129,0,0.4691
44130,1,0.6658
44131,0,0.1169
44132,0,0.3526
44133,0,0.442
44134,1,0.9732
44135,0,0.1084
44136,0,0.0543
44137,0,0.1497
44138,0,0.3544
44139,1,0.975
44140,1,0.834
44141,0,0.0352
44142,0,0.2012
44143,0,0.008
44144,0,0.2614
44145,0,0.1937
44146,1,0.7363
44147,1,0.5058
44148,0,0.0947
44149,0,0.0347
44150,0,0.0479
44151,1,0.6775
44152,1,0.7422
44153,1,0.6493
44154,0,0.3804
44155,0,0.0052
44156,0,0.4377
44157,1,0.5624
44158,0,0.3214
44159,0,0.0112
44160,0,0.0261
44161,0,0.1626
44162,0,0.1822
44163,0,0.2868
44164,1,0.7669
44165,0,0.1062
44166,0,0.1922
44167,1,0.5903
44168,0,0.0126
44169,0,0.1877
44170,0,0.2749
44171,0,0.0514
44172,0,0.0461
44173,0,0.1521
44174,0,0.2712
44175,1,0.7613
44176,0,0.2307
44177,0,0.0486
44178,1,0.8534
44179,0,0.0666
44180,0,0.2967
44181,1,0.5059
44182,1,0.9394
44183,0,0.3502
44184,1,0.9711
44185,0,0.2316
44186,1,0.7481
44187,1,0.8827
44188,0,0.1067
44189,0,0.161
44190,1,0.5381
44191,0,0.116
44192,0,0.4281
44193,0,0.0002
44194,1,0.888
44195,1,0.8413
44196,0,0.1037
44197,0,0.0086
44198,0,0.322
44199,0,0.0792
44200,0,0.2443
44201,1,0.9618
44202,0,0.0174
44203,0,0.0557
44204,0,0.1519
44205,1,0.7433
44206,0,0.0013
44207,0,0.2134
44208,1,0.9413
44209,1,0.91
44210,0,0.0003
44211,0,0.3601
44212,1,0.8515
44213,0,0.0153
44214,0,0.0722
44215,0,0.0837
44216,0,0.3214
44217,0,0.1105
44218,0,0.0747
44219,1,0.9656
44220,0,0.1883
44221,0,0.0022
44222,0,0.0694
44223,0,0.0015
44224,1,0.9393
44225,0,0.1665
44226,0,0.3995
44227,0,0.0413
44228,0,0.1869
44229,0,0.1158
44230,0,0.0498
44231,1,0.9397
44232,1,0.6068
44233,0,0.1781
44234,0,0.2488
44235,0,0.0347
44236,1,0.921
44237,1,0.5323
44238,1,0.8402
44239,0,0.2168
44240,0,0.0233
44241,0,0.0284
44242,1,0.7215
44243,1,0.5468
44244,0,0.0508
44245,0,0.0888
44246,0,0.2432
44247,0,0.264
44248,1,0.7406
44249,0,0.0343
44250,1,0.7863
44251,1,0.7686
44252,1,0.8113
44253,1,0.7119
44254,0,0.0817
44255,0,0.0325
44256,0,0.4081
44257,1,0.9207
44258,0,0.4196
44259,0,0.415
44260,0,0.069
44261,1,0.9522
44262,0,0.232
44263,1,0.8788
44264,0,0.0065
44265,0,0.1229
44266,0,0.0784
44267,1,0.7574
44268,1,0.5657
44269,0,0.2869
44270,0,0.4354
44271,1,0.8449
44272,1,0.7692
44273,0,0.0423
44274,0,0.0028
44275,0,0.1202
44276,1,0.5449
44277,1,0.652
44278,0,0.2734
44279,0,0.0218
44280,1,0.6061
44281,0,0.2301
44282,0,0.1164
44283,0,0.3203
44284,0,0.2169
44285,0,0.4449
44286,0,0.2791
44287,0,0.05
44288,1,0.7927
44289,1,0.8914
44290,0,0.0138
44291,1,0.976
44292,0,0.002
44293,1,0.9174
44294,1,0.547
44295,0,0.069
44296,1,0.9436
44297,0,0.0057
44298,0,0.1247
44299,1,0.791
44300,0,0.1095
44301,1,0.7886
44302,0,0.2473
44303,0,0.4419
44304,0,0.0189
44305,0,0.0246
44306,1,0.9298
44307,0,0.0743
44308,0,0.0073
44309,0,0.0973
44310,1,0.7947
44311,0,0.0022
44312,0,0.1402
44313,1,0.8653
44314,1,0.7576
44315,0,0.2807
44316,0,0.0443
44317,0,0.0851
44318,0,0.1054
44319,1,0.8405
44320,0,0.0093
44321,0,0.2439
44322,0,0.4054
44323,0,0.0816
44324,0,0.3965
44325,0,0.446
44326,0,0.0102
44327,0,0.0412
44328,0,0.2486
44329,0,0.0788
44330,0,0.143
44331,1,0.8537
44332,0,0.4815
44333,0,0.3336
44334,0,0.4664
44335,1,0.5562
44336,0,0.0025
44337,0,0.0216
44338,0,0.4195
44339,1,0.6017
44340,0,0.0795
44341,1,0.6803
44342,1,0.7229
44343,1,0.851
44344,0,0.2415
44345,0,0.0296
44346,0,0.072
44347,0,0.3526
44348,0,0.0788
44349,0,0.1397
44350,1,0.6053
44351,0,0.0233
44352,0,0.4424
44353,0,0.02
44354,0,0.0295
44355,0,0.1935
44356,0,0.0519
44357,1,0.7612
44358,0,0.1481
44359,0,0.4988
44360,1,0.862
44361,1,0.6518
44362,0,0.3722
44363,0,0.0002
44364,0,0.1833
44365,0,0.2248
44366,0,0.4986
44367,0,0.0835
44368,1,0.8327
44369,0,0.297
44370,1,0.8656
44371,0,0.0021
44372,0,0.0808
44373,0,0.1051
44374,0,0.0073
44375,1,0.8394
44376,1,0.9327
44377,1,0.7456
44378,0,0.4886
44379,1,0.9522
44380,1,0.7975
44381,0,0.2569
44382,0,0.2557
44383,0,0.4295
44384,1,0.7149
44385,0,0.1402
44386,0,0.3305
44387,0,0.0598
44388,1,0.6128
44389,0,0.3572
44390,0,0.0013
44391,0,0.4804
44392,0,0.3705
44393,1,0.8677
44394,1,0.9563
44395,0,0.251
44396,0,0.104
44397,1,0.6412
44398,0,0.0289
44399,0,0.0207
44400,1,0.8957
44401,0,0.3077
44402,1,0.7755
44403,0,0.2897
44404,0,0.0447
44405,1,0.856
44406,1,0.929
44407,0,0.0378
44408,1,0.851
44409,1,0.7203
44410,0,0.4745
44411,1,0.9223
44412,0,0.032
44413,0,0.3445
44414,1,0.9435
44415,0,0.378
44416,0,0.1901
44417,0,0.2734
44418,1,0.9789
44419,0,0.0146
44420,0,0.0314
44421,0,0.1446
44422,0,0.1287
44423,1,0.6979
44424,0,0.038
44425,0,0.4992
44426,1,0.7698
44427,1,0.9883
44428,0,0.2026
44429,0,0.2435
44430,0,0.1916
44431,0,0.0027
44432,0,0.0024
44433,1,0.6143
44434,0,0.1654
44435,0,0.2077
44436,1,0.8382
44437,0,0.2004
44438,0,0.0795
44439,0,0.0028
44440,0,0.0022
44441,1,0.5869
44442,0,0.4367
44443,1,0.7063
44444,0,0.2025
44445,1,0.9553
44446,0,0.41
44447,0,0.0321
44448,0,0.1652
44449,1,0.5685
44450,0,0.0092
44451,1,0.7819
44452,1,0.611
44453,1,0.8146
44454,1,0.8084
44455,1,0.9657
44456,0,0.0688
44457,1,0.9208
44458,0,0.0007
44459,0,0.0289
44460,0,0.0065
44461,0,0.0302
44462,0,0.1125
44463,1,0.7841
44464,1,0.9102
44465,0,0.1313
44466,1,0.5227
44467,0,0.0008
44468,0,0.1364
44469,0,0.2607
44470,0,1e-04
44471,0,0.0689
44472,1,0.9428
44473,1,0.7413
44474,0,0.1349
44475,0,0.1264
44476,0,0.0608
44477,0,0.0013
44478,1,0.7335
44479,0,0.1513
44480,0,0.0644
44481,0,0.0175
44482,0,0.1624
44483,1,0.8131
44484,0,0.019
44485,0,0.1284
44486,1,0.9722
44487,0,0.1872
44488,0,0.2096
44489,1,0.9687
44490,1,0.8242
44491,1,0.8697
44492,1,0.9949
44493,1,0.7134
44494,1,0.9254
44495,0,0.3611
44496,1,0.9689
44497,0,0.0149
44498,0,0.004
44499,0,0.3217
44500,0,0.0515
44501,0,0.1104
44502,0,0.2943
44503,0,0.4935
44504,1,0.6497
44505,0,0.1522
44506,0,0.2368
44507,0,0.2009
44508,0,0.0839
44509,1,0.5852
44510,1,0.967
44511,1,0.8366
44512,0,0.0888
44513,1,0.9281
44514,0,0.3359
44515,0,0.0149
44516,0,0.3984
44517,0,0.0101
44518,0,0.0828
44519,0,0.0184
44520,0,0.1796
44521,0,0.0138
44522,0,0.0662
44523,1,0.8407
44524,0,0.3481
44525,0,0.4262
44526,1,0.5056
44527,0,0.1138
44528,0,0.069
44529,0,0.1414
44530,0,0.005
44531,1,0.9486
44532,0,0.0512
44533,0,0.3666
44534,0,0.0572
44535,1,0.6177
44536,0,0.0518
44537,1,0.9554
44538,1,0.9237
44539,0,0.1813
44540,0,0.1978
44541,1,0.948
44542,1,0.7845
44543,0,0.2359
44544,0,0.4749
44545,0,0.4833
44546,0,0.2263
44547,0,1e-04
44548,0,0.0629
44549,1,0.7103
44550,0,0.2319
44551,0,0.0779
44552,1,0.8627
44553,0,0.3364
44554,1,0.7142
44555,1,0.5294
44556,0,0.004
44557,0,0.2561
44558,0,0.0017
44559,0,0.2272
44560,0,0.3231
44561,0,0.1646
44562,1,0.8883
44563,1,0.8577
44564,0,0.0822
44565,0,0.0914
44566,1,0.7128
44567,0,0.1654
44568,1,0.7823
44569,0,0.1588
44570,1,0.6855
44571,0,0.4323
44572,1,0.9458
44573,0,0.0068
44574,0,0.0288
44575,0,0.0004
44576,0,0.4339
44577,1,0.9578
44578,1,0.7743
44579,1,0.9392
44580,1,0.756
44581,1,0.7516
44582,0,0.3101
44583,0,0.0657
44584,0,0.0109
44585,0,0.2526
44586,0,0.0313
44587,0,0.3049
44588,0,0.4494
44589,0,0.0101
44590,0,0.4786
44591,1,0.5378
44592,0,0.0732
44593,0,0.473
44594,0,0.2771
44595,0,0.2904
44596,0,0.0876
44597,1,0.786
44598,0,0.2538
44599,0,0.0519
44600,0,0.0833
44601,0,0.1565
44602,1,0.5602
44603,0,0.2023
44604,1,0.9528
44605,0,0.0544
44606,0,0.3464
44607,0,0.0659
44608,1,0.8637
44609,0,0.0292
44610,0,0.1585
44611,1,0.7673
44612,0,0.121
44613,1,0.9564
44614,0,0.0784
44615,0,0.4427
44616,0,0.0183
44617,1,0.5624
44618,1,0.8562
44619,1,0.9787
44620,1,0.8823
44621,1,0.7763
44622,0,0.494
44623,0,0.0429
44624,0,0.1945
44625,0,0.1488
44626,0,0.115
44627,1,0.9794
44628,0,0.0961
44629,1,0.5184
44630,0,0.3443
44631,0,0.0387
44632,0,0.0924
44633,1,0.8792
44634,0,0.1298
44635,0,0.0903
44636,0,0.0066
44637,0,0.0116
44638,0,0.0553
44639,0,0.0066
44640,1,0.8315
44641,0,0.1073
44642,1,0.7671
44643,0,0.0051
44644,1,0.8375
44645,0,0.0635
44646,1,0.868
44647,0,0.0912
44648,0,0.3668
44649,1,0.8685
44650,1,0.5575
44651,1,0.7733
44652,1,0.8458
44653,0,0.1713
44654,0,0.0287
44655,1,0.6653
44656,0,0.1011
44657,1,0.5149
44658,1,0.7929
44659,0,0.0002
44660,1,0.7802
44661,0,0.0878
44662,0,0.0445
44663,0,0.2172
44664,1,0.5054
44665,1,0.8051
44666,0,0.0479
44667,0,0.0002
44668,0,0.1637
44669,1,0.8522
44670,1,0.9263
44671,0,0.3866
44672,0,0.0612
44673,0,0.0174
44674,0,0.07
44675,1,0.9432
44676,0,0.1031
44677,0,0.0742
44678,0,0.1281
44679,1,0.9268
44680,0,0.054
44681,1,0.872
44682,0,0.0352
44683,1,0.782
44684,1,0.6167
44685,1,0.909
44686,0,0.3281
44687,0,0.3454
44688,1,0.6997
44689,1,0.9294
44690,1,0.6846
44691,0,0.119
44692,0,0.1975
44693,1,0.5943
44694,0,0.1798
44695,1,0.6711
44696,0,0.0086
44697,0,0.0069
44698,0,0.0302
44699,1,0.9256
44700,1,0.8343
44701,1,0.7604
44702,0,0.0117
44703,0,0.1554
44704,0,0.2609
44705,1,0.9634
44706,0,0.351
44707,0,0.2894
44708,1,0.8651
44709,0,0.0646
44710,0,0.3479
44711,0,0.0414
44712,0,0.206
44713,0,0.0015
44714,1,0.5429
44715,1,0.9225
44716,1,0.7781
44717,0,0.3301
44718,1,0.5116
44719,1,0.9147
44720,1,0.9423
44721,1,0.8736
44722,1,0.6833
44723,0,0.0486
44724,0,0.1698
44725,1,0.8331
44726,0,0.0443
44727,0,0.1835
44728,0,0.3518
44729,1,0.6703
44730,1,0.5265
44731,0,0.0052
44732,1,0.5084
44733,0,0.0995
44734,0,0.3083
44735,0,0.4111
44736,1,0.8197
44737,0,0.1727
44738,0,0.3793
44739,1,0.659
44740,1,0.9073
44741,0,0.0381
44742,0,0.0085
44743,1,0.7865
44744,1,0.7246
44745,0,0.4554
44746,0,0.0002
44747,1,0.8445
44748,0,0.0069
44749,1,0.9558
44750,0,0.0002
44751,0,0.3154
44752,1,0.7983
44753,1,0.9301
44754,0,0.0617
44755,0,0.1153
44756,0,0.021
44757,0,0.082
44758,0,0.2385
44759,1,0.9501
44760,0,0.0476
44761,0,0.0345
44762,0,0.1015
44763,0,0.1565
44764,0,0.4999
44765,0,0.0153
44766,0,0.029
44767,1,0.7494
44768,0,0.4244
44769,0,0.2289
44770,0,0.0643
44771,0,0.0625
44772,1,0.887
44773,1,0.6469
44774,0,0.1376
44775,1,0.7489
44776,1,0.8239
44777,0,0.4615
44778,1,0.6849
44779,0,0.2791
44780,0,0.0392
44781,0,0.254
44782,0,0.1285
44783,0,0.0855
44784,0,0.0732
44785,0,0.2934
44786,1,0.5168
44787,0,0.0004
44788,1,0.9734
44789,1,0.6263
44790,0,0.006
44791,0,0.2946
44792,0,0.1242
44793,1,0.9575
44794,0,0.1046
44795,0,0.3121
44796,0,0.0194
44797,0,0.043
44798,1,0.6814
44799,1,0.8128
44800,0,0.0845
44801,0,0.2435
44802,0,0.0583
44803,1,0.5969
44804,1,0.5261
44805,1,0.9551
44806,0,0.0249
44807,1,0.9544
44808,0,0.0155
44809,0,0.3377
44810,0,0.0718
44811,0,0.099
44812,0,0.0027
44813,0,0.0349
44814,1,0.5838
44815,0,0.2406
44816,0,0.001
44817,1,0.8126
44818,1,0.7894
44819,0,0.119
44820,0,0.1893
44821,1,0.8598
44822,1,0.7846
44823,0,0.1531
44824,0,0.2172
44825,1,0.61
44826,0,0.3013
44827,1,0.5377
44828,1,0.9284
44829,1,0.8437
44830,0,0.0006
44831,0,0.1072
44832,1,0.8987
44833,1,0.5001
44834,0,0.0077
44835,0,0.0849
44836,1,0.7168
44837,1,0.5905
44838,0,0.0915
44839,0,0.0557
44840,0,0.1334
44841,0,0.232
44842,0,0.0265
44843,0,0.2684
44844,0,0.2614
44845,0,0.2228
44846,0,0.1323
44847,0,0.0696
44848,1,0.6439
44849,1,0.8022
44850,0,0.0467
44851,0,0.2489
44852,1,0.7814
44853,0,0.3172
44854,0,0.2997
44855,0,0.0645
44856,0,0.4886
44857,0,0.07
44858,0,0.3859
44859,1,0.6715
44860,0,0.1779
44861,0,0.1754
44862,1,0.761
44863,0,0.2497
44864,0,0.1508
44865,1,0.713
44866,1,0.5981
44867,0,0.0554
44868,1,0.9314
44869,0,0.1114
44870,0,0.1631
44871,1,0.701
44872,0,0.4824
44873,1,0.5007
44874,1,0.8977
44875,1,0.714
44876,1,0.9292
44877,0,0.1807
44878,0,1e-04
44879,0,0.0011
44880,0,0.0555
44881,0,0.1378
44882,0,0.007
44883,1,0.6543
44884,1,0.5206
44885,1,0.8186
44886,0,0.051
44887,0,0.4095
44888,0,0.2607
44889,1,0.8672
44890,0,0.3901
44891,0,1e-04
44892,0,0.1151
44893,0,0.0309
44894,1,0.851
44895,0,0.1705
44896,0,0.296
44897,1,0.5007
44898,0,0.0018
44899,1,0.6754
44900,0,0.4988
44901,0,0.0246
44902,0,0.1148
44903,0,0.1314
44904,0,0.0917
44905,0,0.0077
44906,0,0.1948
44907,0,0.0691
44908,1,0.8356
44909,0,0.3401
44910,1,0.5106
44911,0,0.1078
44912,0,0.0542
44913,0,0.3131
44914,1,0.8164
44915,0,0.3271
44916,1,0.9227
44917,1,0.6981
44918,0,0.0813
44919,0,0.0202
44920,1,0.8336
44921,1,0.9754
